Date,AAPL,GLD,JPM,MSFT,NVDA,SPY
2018-03-26,40.58830642700195,128.27999877929688,88.23652648925781,86.45962524414062,6.04771089553833,234.27536010742188
2018-03-27,39.547584533691406,127.48999786376953,86.52473449707031,82.4861068725586,5.578698635101318,230.28985595703125
2018-03-28,39.11063003540039,125.7300033569336,86.38874816894531,82.41232299804688,5.475543975830078,229.60943603515625
2018-03-29,39.41603088378906,125.79000091552734,87.96455383300781,84.14559173583984,5.728850841522217,232.5432891845703
2018-04-02,39.157615661621094,127.26000213623047,86.26876831054688,81.61023712158203,5.468121528625488,227.52394104003906
2018-04-03,39.55934143066406,126.30000305175781,87.45262145996094,82.70734405517578,5.574492931365967,230.4401092529297
2018-04-04,40.315799713134766,126.44999694824219,88.78046417236328,85.1228256225586,5.596508026123047,232.90560913085938
2018-04-05,40.595367431640625,125.80000305175781,89.9461669921875,85.1689453125,5.4762864112854,234.74375915527344
2018-04-06,39.55698776245117,126.38999938964844,87.7031478881836,83.18675994873047,5.299911975860596,229.51222229003906
2018-04-09,39.949317932128906,126.81999969482422,88.75634002685547,83.68460083007812,5.328606128692627,230.64332580566406
2018-04-10,40.701080322265625,127.12000274658203,90.4526596069336,85.62989044189453,5.637818813323975,234.31060791015625
2018-04-11,40.510780334472656,128.11000061035156,88.9332046508789,84.68954467773438,5.596508026123047,233.08238220214844
2018-04-12,40.91016387939453,126.62000274658203,91.14408111572266,86.27528381347656,5.803308486938477,234.99993896484375
2018-04-13,41.04877471923828,127.44999694824219,88.6759262084961,85.81430053710938,5.726624011993408,234.31060791015625
2018-04-16,41.30484390258789,127.62999725341797,88.60359191894531,86.81919860839844,5.726377964019775,236.23703002929688
2018-04-17,41.87335968017578,127.75,88.60359191894531,88.57090759277344,5.876036643981934,238.76441955566406
2018-04-18,41.77939987182617,127.8499984741211,87.88805389404297,88.9120101928711,5.847094535827637,238.94126892089844
2018-04-19,40.595367431640625,127.5999984741211,89.81755065917969,88.6077651977539,5.665771961212158,237.61569213867188
2018-04-20,38.93207931518555,126.62999725341797,89.61653900146484,87.58442687988281,5.657608985900879,235.60093688964844
2018-04-23,38.81932067871094,125.62000274658203,89.18241882324219,87.90709686279297,5.53812837600708,235.5655059814453
2018-04-24,38.27898025512695,126.2300033569336,88.76435089111328,85.85118865966797,5.471833229064941,232.39303588867188
2018-04-25,38.445770263671875,125.41000366210938,88.42668914794922,85.10437774658203,5.359527587890625,232.9674835205078
2018-04-26,38.579689025878906,124.97000122070312,88.51512145996094,86.9021987915039,5.571275234222412,235.33575439453125
2018-04-27,38.133331298828125,125.5,87.95238494873047,88.34041595458984,5.598735332489014,235.55665588378906
2018-04-30,38.824005126953125,124.58999633789062,87.45390319824219,86.21996307373047,5.563360691070557,233.74508666992188
2018-05-01,39.72613525390625,123.70999908447266,87.45390319824219,87.58442687988281,5.618772029876709,234.16043090820312
2018-05-02,41.48103332519531,123.6500015258789,86.76251983642578,86.21072387695312,5.598239421844482,232.58753967285156
2018-05-03,41.556217193603516,124.27999877929688,86.2158203125,86.72702026367188,5.763482093811035,232.07496643066406
2018-05-04,43.18659973144531,124.54000091552734,87.17254638671875,87.73192596435547,5.913636207580566,235.07943725585938
2018-05-07,43.49905776977539,124.56999969482422,87.92826080322266,88.70922088623047,6.151607036590576,235.87477111816406
2018-05-08,43.70814514160156,124.58999633789062,89.23067474365234,88.33119201660156,6.194155216217041,235.87477111816406
2018-05-09,44.015892028808594,124.33000183105469,91.17623901367188,89.37297821044922,6.327239990234375,238.15469360351562
2018-05-10,44.6454963684082,125.18000030517578,91.88370513916016,90.26726531982422,6.434848308563232,240.381591796875
2018-05-11,44.47569274902344,125.0,91.53799438476562,90.07369232177734,6.296319961547852,241.1150360107422
2018-05-14,44.37193298339844,124.48999786376953,91.57015228271484,90.37788391113281,6.316850662231445,241.22996520996094
2018-05-15,43.968666076660156,122.4800033569336,90.87071990966797,89.72333526611328,6.074428081512451,239.56861877441406
2018-05-16,44.37901306152344,122.29000091552734,91.11994934082031,89.95481872558594,6.085560321807861,240.57601928710938
2018-05-17,44.098365783691406,122.36000061035156,90.81443786621094,89.05665588378906,6.127612590789795,240.372802734375
2018-05-18,43.9379997253418,122.41000366210938,89.34319305419922,89.22331237792969,6.083827972412109,239.7718505859375
2018-05-21,44.249305725097656,122.4800033569336,90.16323852539062,90.3714828491211,6.041774272918701,241.57455444335938
2018-05-22,44.138465881347656,122.41000366210938,90.85464477539062,90.27889251708984,6.0036797523498535,240.9029541015625
2018-05-23,44.42145919799805,122.54000091552734,90.43657684326172,91.35297393798828,6.127192974090576,241.56568908691406
2018-05-24,44.37193298339844,123.58999633789062,89.4236068725586,91.02892303466797,6.130905628204346,241.07086181640625
2018-05-25,44.47334289550781,123.20999908447266,88.96533966064453,91.07521057128906,6.170262813568115,240.4964141845703
2018-05-29,44.3129768371582,123.19000244140625,85.16265869140625,90.75112915039062,6.153182506561279,237.73049926757812
2018-05-30,44.2186393737793,123.37000274658203,87.10820007324219,91.62149810791016,6.262093544006348,240.9029541015625
2018-05-31,44.070072174072266,123.0999984741211,86.03093719482422,91.51963806152344,6.242292404174805,239.4272003173828
2018-06-01,44.86482238769531,122.48999786376953,87.14842224121094,93.32524108886719,6.376698970794678,241.77783203125
2018-06-04,45.239810943603516,122.37000274658203,87.18860626220703,94.14005279541016,6.5556559562683105,242.92657470703125
2018-06-05,45.58882141113281,122.8499984741211,86.69821166992188,94.62153625488281,6.561103343963623,243.1034698486328
2018-06-06,45.7468376159668,122.91999816894531,88.72415924072266,94.8993148803711,6.563083171844482,245.13589477539062
2018-06-07,45.624202728271484,122.86000061035156,89.07792663574219,93.4085464477539,6.507390022277832,245.109375
2018-06-08,45.20914077758789,123.01000213623047,89.32714080810547,94.10302734375,6.4920430183410645,245.83399963378906
2018-06-11,45.098297119140625,123.2300033569336,89.10203552246094,93.56595611572266,6.450954437255859,246.16102600097656
2018-06-12,45.345924377441406,122.81999969482422,88.58749389648438,93.80673217773438,6.49946928024292,246.47906494140625
2018-06-13,44.973304748535156,123.19000244140625,88.4106216430664,93.38076782226562,6.495013236999512,245.69253540039062
2018-06-14,44.99689483642578,123.37999725341797,86.85094451904297,93.9085693359375,6.606645584106445,246.31114196777344
2018-06-15,44.53466796875,121.33999633789062,86.74644470214844,92.71411895751953,6.565804481506348,245.9969024658203
2018-06-18,44.511077880859375,121.11000061035156,86.9715576171875,93.39006805419922,6.561596870422363,245.49099731445312
2018-06-19,43.791786193847656,120.80000305175781,86.4650650024414,93.39006805419922,6.439815521240234,244.55006408691406
2018-06-20,43.98280715942383,120.26000213623047,86.45703125,94.32523345947266,6.492786407470703,244.96725463867188
2018-06-21,43.737545013427734,120.05000305175781,86.43289184570312,93.64929962158203,6.364073276519775,243.43157958984375
2018-06-22,43.61019515991211,120.33999633789062,85.01795959472656,92.97337341308594,6.211600303649902,243.87542724609375
2018-06-25,42.96165084838867,119.88999938964844,84.24615478515625,91.10298156738281,5.9187798500061035,240.55560302734375
2018-06-26,43.494632720947266,119.26000213623047,84.30242156982422,91.74187469482422,5.989816665649414,241.0882568359375
2018-06-27,43.43096923828125,118.58000183105469,83.0000228881836,90.31593322753906,5.834622383117676,239.09091186523438
2018-06-28,43.74697494506836,118.22000122070312,84.35869598388672,91.3251953125,5.961849212646484,240.4579620361328
2018-06-29,43.65500259399414,118.6500015258789,83.77180480957031,91.30668640136719,5.863827705383301,240.8041229248047
2018-07-02,44.14316940307617,117.45999908447266,84.47929382324219,92.60299682617188,5.996006965637207,241.31893920898438
2018-07-03,43.37435531616211,118.6500015258789,83.2974853515625,91.7140884399414,5.862343788146973,240.466796875
2018-07-05,43.723392486572266,119.05000305175781,83.83905792236328,92.37150573730469,6.008135795593262,242.4285430908203
2018-07-06,44.32948303222656,118.86000061035156,84.1138916015625,93.6678237915039,6.121996879577637,244.47911071777344
2018-07-09,44.94499969482422,119.1500015258789,86.7166976928711,94.30672454833984,6.169520378112793,246.6803741455078
2018-07-10,44.89076614379883,118.93000030517578,86.18318939208984,94.55671691894531,6.268529891967773,247.56809997558594
2018-07-11,44.308265686035156,117.63999938964844,85.99728393554688,94.4271011352539,6.1269450187683105,245.7572784423828
2018-07-12,45.05112838745117,118.12999725341797,86.36910247802734,96.47339630126953,6.218528747558594,247.9852752685547
2018-07-13,45.121883392333984,117.61000061035156,85.97303009033203,97.62156677246094,6.171252727508545,248.1805877685547
2018-07-16,45.0228271484375,117.55000305175781,89.3841552734375,97.14009094238281,6.143529415130615,247.9586639404297
2018-07-17,45.15018844604492,116.27999877929688,89.31946563720703,98.1030502319336,6.279421329498291,248.9617919921875
2018-07-18,44.90256118774414,116.30999755859375,90.15203857421875,97.33454132080078,6.230163097381592,249.4854278564453
2018-07-19,45.2515983581543,115.80999755859375,88.8263931274414,96.66786193847656,6.238330841064453,248.54452514648438
2018-07-20,45.147823333740234,116.55999755859375,89.94998168945312,98.39937591552734,6.210114479064941,248.2604522705078
2018-07-23,45.18791580200195,116.0,91.62320709228516,99.97345733642578,6.173480987548828,248.72207641601562
2018-07-24,45.515724182128906,116.04000091552734,92.26985168457031,99.6864013671875,6.156154632568359,249.97364807128906
2018-07-25,45.94495391845703,116.68000030517578,93.1024169921875,102.62165069580078,6.234370231628418,252.10401916503906
2018-07-26,45.801090240478516,115.7699966430664,92.8356704711914,101.50126647949219,6.307886600494385,251.50930786132812
2018-07-27,45.039337158203125,115.83000183105469,93.78948211669922,99.70491027832031,6.238084316253662,249.8050079345703
2018-07-30,44.78700637817383,115.6500015258789,94.3553237915039,97.56603240966797,6.042789936065674,248.5001983642578
2018-07-31,44.87662124633789,115.98999786376953,92.91650390625,98.22343444824219,6.060858249664307,249.72508239746094
2018-08-01,47.52030563354492,115.13999938964844,93.49043273925781,98.40861511230469,6.100710391998291,249.30789184570312
2018-08-02,48.909358978271484,114.5199966430664,93.88651275634766,99.60308074951172,6.203432083129883,250.6660614013672
2018-08-03,49.05085754394531,114.91999816894531,94.64631652832031,100.03826141357422,6.2400641441345215,251.7400665283203
2018-08-06,49.3055534362793,114.33000183105469,94.67057800292969,100.12158966064453,6.287837982177734,252.663330078125
2018-08-07,48.843326568603516,114.58999633789062,95.01815795898438,100.81603240966797,6.360114574432373,253.4976348876953
2018-08-08,48.87633514404297,114.91000366210938,95.21214294433594,101.38088989257812,6.3964996337890625,253.39120483398438
2018-08-09,49.260738372802734,114.73999786376953,94.4765625,101.54755401611328,6.347984790802002,253.04501342773438
2018-08-10,49.114017486572266,114.69000244140625,93.54701232910156,100.92716217041016,6.306647300720215,251.34951782226562
2018-08-13,49.431156158447266,112.95999908447266,92.05968475341797,100.19568634033203,6.339568614959717,250.40863037109375
2018-08-14,49.63941192626953,113.06999969482422,92.67401123046875,101.4456787109375,6.471004009246826,252.00640869140625
2018-08-15,49.755374908447266,111.19000244140625,91.9061050415039,100.07003784179688,6.412837505340576,250.12452697753906
2018-08-16,50.48428726196289,111.0999984741211,92.7710189819336,100.05143737792969,6.372241973876953,252.14842224121094
2018-08-17,51.492454528808594,112.12999725341797,92.7710189819336,99.99568939208984,6.059868335723877,253.03607177734375
2018-08-20,50.9907341003418,112.69000244140625,92.6497573852539,99.33573150634766,6.13461971282959,253.57760620117188
2018-08-21,50.891334533691406,113.0199966430664,93.215576171875,98.50845336914062,6.270261764526367,254.1722869873047
2018-08-22,50.89370346069336,113.2699966430664,92.93267822265625,99.51232147216797,6.505408763885498,254.0214385986328
2018-08-23,50.99783706665039,112.19999694824219,92.73869323730469,99.97708892822266,6.604915142059326,253.68405151367188
2018-08-24,51.156394958496094,114.16000366210938,92.6982650756836,100.75786590576172,6.7380805015563965,255.2108917236328
2018-08-27,51.5776481628418,114.58999633789062,94.33917236328125,101.8732681274414,6.829169750213623,257.2258605957031
2018-08-28,51.994163513183594,113.68000030517578,93.87842559814453,102.48674011230469,6.7915472984313965,257.35015869140625
2018-08-29,52.77042007446289,114.19999694824219,93.57125091552734,104.1226577758789,6.897050380706787,258.73486328125
2018-08-30,53.255558013916016,113.63999938964844,93.11051177978516,104.05758666992188,6.880210876464844,257.6873474121094
2018-08-31,53.870887756347656,113.51000213623047,92.61743927001953,104.41081237792969,6.951286792755127,257.6962890625
2018-09-04,54.043643951416016,112.93000030517578,93.07817077636719,103.83451080322266,7.026078701019287,257.2524719238281
2018-09-05,53.69102096557617,113.31999969482422,92.62551879882812,100.84153747558594,6.895315647125244,256.56011962890625
2018-09-06,52.7988166809082,113.54000091552734,92.22943115234375,101.0738754272461,6.754149913787842,255.78787231445312
2018-09-07,52.372825622558594,113.2300033569336,92.40725708007812,100.58125305175781,6.732851505279541,255.29075622558594
2018-09-10,51.669944763183594,113.1500015258789,91.9142074584961,101.6687240600586,6.803928852081299,255.73460388183594
2018-09-11,52.9763069152832,113.22000122070312,92.4961929321289,103.39763641357422,6.756130695343018,256.577880859375
2018-09-12,52.31841278076172,114.16999816894531,91.40493774414062,103.83451080322266,6.642208576202393,256.6400146484375
2018-09-13,53.5821533203125,113.76000213623047,91.76061248779297,104.94993591308594,6.719974040985107,258.1578674316406
2018-09-14,52.973934173583984,113.0199966430664,91.74444580078125,105.37747192382812,6.846031188964844,258.2022705078125
2018-09-17,51.563446044921875,113.61000061035156,92.019287109375,104.23418426513672,6.784116268157959,256.8352355957031
2018-09-18,51.648658752441406,113.44000244140625,92.39109802246094,105.228759765625,6.7120490074157715,258.2288818359375
2018-09-19,51.679405212402344,113.87999725341797,95.07473754882812,103.82518768310547,6.735823631286621,258.5040588378906
2018-09-20,52.07227325439453,114.2699966430664,95.89111328125,105.56339263916016,6.594658851623535,260.59893798828125
2018-09-21,51.511383056640625,113.48999786376953,95.26062774658203,106.20471954345703,6.524569988250732,260.36083984375
2018-09-24,52.25212860107422,113.47000122070312,94.34723663330078,106.58583068847656,6.580294609069824,259.4958190917969
2018-09-25,52.58345413208008,113.6500015258789,94.08049774169922,106.38133239746094,6.647408962249756,259.25518798828125
2018-09-26,52.16456604003906,113.05000305175781,92.97306823730469,105.94447326660156,6.610508918762207,258.47943115234375
2018-09-27,53.23662567138672,112.05000305175781,92.56892395019531,106.34418487548828,6.622396945953369,259.20166015625
2018-09-28,53.42359161376953,112.76000213623047,91.2109603881836,106.3069839477539,6.959705829620361,259.2284851074219
2018-10-01,53.783321380615234,112.56999969482422,91.74444580078125,107.45957946777344,7.16625452041626,260.1290588378906
2018-10-02,54.26137161254883,113.87000274658203,92.12434387207031,107.031982421875,7.09492826461792,259.9775085449219
2018-10-03,54.92165756225586,113.41999816894531,92.98926544189453,107.05058288574219,7.101120471954346,260.1202087402344
2018-10-04,53.95607376098633,113.4800033569336,93.82765197753906,104.83837890625,6.916862964630127,258.0870666503906
2018-10-05,53.0804328918457,113.80000305175781,93.29855346679688,104.22489929199219,6.68332052230835,256.6425476074219
2018-10-08,52.95737838745117,112.54000091552734,93.86834716796875,103.0351333618164,6.582026958465576,256.6425476074219
2018-10-09,53.69102096557617,112.5999984741211,93.2171630859375,104.34573364257812,6.576330184936523,256.2680358886719
2018-10-10,51.2037239074707,112.87999725341797,90.7345199584961,98.67577362060547,6.084729194641113,248.15383911132812
2018-10-11,50.75170135498047,115.77999877929688,88.01583099365234,98.44340515136719,5.823201656341553,242.6877899169922
2018-10-12,52.56451416015625,115.2300033569336,87.05532836914062,101.84537506103516,6.105779647827148,246.05838012695312
2018-10-15,51.440391540527344,116.0,86.55878448486328,100.01425170898438,5.829391956329346,244.67623901367188
2018-10-16,52.57398223876953,115.80000305175781,88.4146728515625,103.17457580566406,6.08819580078125,250.0263214111328
2018-10-17,52.34679412841797,115.79000091552734,89.39958953857422,102.90502166748047,6.019595146179199,250.07093811035156
2018-10-18,51.123268127441406,115.91999816894531,87.9832763671875,100.85082244873047,5.932170867919922,246.4595947265625
2018-10-19,51.90187072753906,116.01000213623047,87.83673095703125,100.99954223632812,5.675596237182617,246.32586669921875
2018-10-22,52.218990325927734,115.70999908447266,86.57508087158203,101.90113830566406,5.7263665199279785,245.2201690673828
2018-10-23,52.71125030517578,116.38999938964844,85.67154693603516,100.4790267944336,5.47474479675293,243.97177124023438
2018-10-24,50.90316390991211,116.66000366210938,84.07616424560547,95.10649871826172,4.938563346862793,236.57984924316406
2018-10-25,52.01784133911133,116.4000015258789,85.35413360595703,100.66492462158203,5.147340297698975,240.82424926757812
2018-10-26,51.18952178955078,116.7699966430664,84.18199157714844,99.41937255859375,4.910825252532959,236.58871459960938
2018-10-29,50.22869110107422,116.30999755859375,85.3459701538086,96.52863311767578,4.597041606903076,235.27793884277344
2018-10-30,50.479549407958984,115.80000305175781,86.85183715820312,96.41709899902344,5.027472972869873,238.76438903808594
2018-10-31,51.795379638671875,115.1500015258789,88.74027252197266,99.27996826171875,5.221391201019287,241.3146514892578
2018-11-01,52.590553283691406,116.62999725341797,88.70770263671875,98.45272064208984,5.40168571472168,243.88267517089844
2018-11-02,49.10218811035156,116.6500015258789,88.21930694580078,98.67577362060547,5.3226823806762695,242.43817138671875
2018-11-05,47.708255767822266,116.37000274658203,88.79723358154297,99.93061065673828,5.244670391082764,243.77569580078125
2018-11-06,48.224178314208984,116.04000091552734,89.21239471435547,100.12580108642578,5.227087497711182,245.31822204589844
2018-11-07,49.686744689941406,116.02999877929688,90.74266052246094,104.06688690185547,5.2946977615356445,250.57020568847656
2018-11-08,49.51338195800781,115.77999877929688,91.47525024414062,103.87167358398438,5.101523399353027,250.115478515625
2018-11-09,48.558677673339844,114.4800033569336,90.5879898071289,101.84537506103516,5.093597888946533,247.67233276367188
2018-11-12,46.11256790161133,113.66000366210938,88.68330383300781,99.33573150634766,4.694124698638916,243.0445556640625
2018-11-13,45.651859283447266,113.69999694824219,89.2042465209961,99.40082550048828,4.936087131500244,242.58970642089844
2018-11-14,44.362300872802734,114.63999938964844,87.36463928222656,97.99120330810547,4.8835835456848145,240.93116760253906
2018-11-15,45.45711898803711,114.7699966430664,89.59495544433594,100.1475830078125,5.012364864349365,243.44570922851562
2018-11-16,45.96058654785156,115.62000274658203,89.52982330322266,101.0904541015625,4.072250843048096,244.07887268066406
2018-11-19,44.139068603515625,115.66999816894531,90.2136001586914,97.6644515991211,3.583622455596924,239.95034790039062
2018-11-20,42.03020095825195,115.66999816894531,88.27630615234375,94.94792175292969,3.6920971870422363,235.50979614257812
2018-11-21,41.98271179199219,115.86000061035156,87.61698150634766,96.25484466552734,3.5838704109191895,236.31231689453125
2018-11-23,40.9163932800293,115.7699966430664,86.81112670898438,96.2175064086914,3.591052293777466,234.73399353027344
2018-11-26,41.469722747802734,115.63999938964844,88.93563079833984,99.3914566040039,3.7904179096221924,238.523681640625
2018-11-27,41.379493713378906,114.94999694824219,89.31008911132812,100.01690673828125,3.8072590827941895,239.3262481689453
2018-11-28,42.970645904541016,115.37999725341797,90.30313110351562,103.73231506347656,3.964273691177368,244.83677673339844
2018-11-29,42.64053726196289,115.73999786376953,89.5868148803711,102.86415100097656,3.9010581970214844,244.3017578125
2018-11-30,42.410179138183594,115.54000091552734,90.506591796875,103.51760864257812,4.051536560058594,245.79083251953125
2018-12-03,43.89208984375,116.41000366210938,91.36128234863281,104.63780212402344,4.215402603149414,249.04551696777344
2018-12-04,41.96131896972656,117.12000274658203,87.28324127197266,101.30516052246094,3.8948607444763184,240.9757843017578
2018-12-06,41.49347686767578,117.13999938964844,85.62271881103516,101.93061065673828,3.9241139888763428,240.61019897460938
2018-12-07,40.01395034790039,118.08999633789062,84.07616424560547,97.85115814208984,3.659348487854004,235.01942443847656
2018-12-10,40.277557373046875,117.68000030517578,82.50517272949219,100.43699645996094,3.764709234237671,235.4652099609375
2018-12-11,40.047203063964844,117.54000091552734,81.6993408203125,101.37051391601562,3.6737277507781982,235.5187530517578
2018-12-12,40.1588134765625,117.79000091552734,82.22843933105469,101.82794952392578,3.69132924079895,236.70465087890625
2018-12-13,40.59816360473633,117.52999877929688,82.30982208251953,102.17332458496094,3.6910808086395264,236.62440490722656
2018-12-14,39.29911422729492,117.05999755859375,81.63420867919922,98.98072814941406,3.630592107772827,232.25518798828125
2018-12-17,38.93339920043945,117.87000274658203,80.59231567382812,96.0494613647461,3.559443235397339,227.69871520996094
2018-12-18,39.43923568725586,118.1500015258789,80.20974731445312,97.05764770507812,3.6427395343780518,227.44906616210938
2018-12-19,38.20905685424805,117.43000030517578,79.19226837158203,96.79627990722656,3.4337539672851562,224.04281616210938
2018-12-20,37.24486541748047,119.23999786376953,78.50852966308594,94.76119232177734,3.3492181301116943,220.3958740234375
2018-12-21,35.79620361328125,118.72000122070312,76.65263366699219,91.69928741455078,3.2121260166168213,215.88006591796875
2018-12-24,34.87000274658203,120.0199966430664,75.000244140625,87.87187194824219,3.1503963470458984,210.17588806152344
2018-12-26,37.32560348510742,119.66000366210938,78.10968780517578,93.87435913085938,3.2996373176574707,220.7949981689453
2018-12-27,37.0833740234375,120.56999969482422,78.98877716064453,94.4531478881836,3.2517902851104736,222.4901123046875
2018-12-28,37.10238265991211,121.05999755859375,78.81782531738281,93.71568298339844,3.3132717609405518,222.203125
2018-12-31,37.46098327636719,121.25,79.46088409423828,94.81725311279297,3.3095531463623047,224.14938354492188
2019-01-02,37.50373077392578,121.33000183105469,80.83650970458984,94.39717864990234,3.376983642578125,224.38253784179688
2019-01-03,33.76808547973633,122.43000030517578,79.68769836425781,90.9244613647461,3.1729559898376465,219.02813720703125
