Date,AAPL,GLD,JPM,MSFT,NVDA,SPY
2021-07-23,71447400,5831500,9666100,22768100,195672000,63766600
2021-07-26,72434100,5229800,8208000,23176100,203943000,43719200
2021-07-27,104818600,6300200,11218700,33604100,248863000,67397100
2021-07-28,118931200,7905800,9217300,33566900,202191000,52472400
2021-07-29,56699500,8119600,9063500,18168300,190781000,47435300
2021-07-30,70440600,7391700,9805200,20944800,183497000,68951200
2021-08-02,62880000,10783200,10203200,16267400,217444000,58783300
2021-08-03,64786600,5402300,10394800,17879000,301811000,58053900
2021-08-04,56368300,9796300,10155000,16191300,231309000,46732200
2021-08-05,46397700,8015000,9151500,13900200,211435000,38969700
2021-08-06,54126800,13547600,13328800,16589300,178497000,46930000
2021-08-09,48908700,11547000,9516900,16117600,146443000,41222600
2021-08-10,69023100,6870800,8667000,18616600,179238000,43339300
2021-08-11,48493500,7382400,9156500,13955900,185925000,44034300
2021-08-12,72282600,5211700,8844200,14561300,151652000,38909400
2021-08-13,59375000,7466900,8980900,18249000,183063000,39470300
2021-08-16,103296000,7776500,8755800,22507600,210876000,73740000
2021-08-17,92229700,7107000,9347200,20075300,204585000,92673900
2021-08-18,86326000,7697900,8065500,21813000,285913000,89351900
2021-08-19,86960300,6934300,9517700,29850500,766555000,92812200
2021-08-20,60549600,7154000,6974100,40817600,675741000,72008700
2021-08-23,60131800,8190500,7934600,22830200,575807000,54973000
2021-08-24,48606400,4519200,7670900,18175800,297299000,38744700
2021-08-25,58991300,5588800,11335000,20006100,347701000,40529700
2021-08-26,48597200,4371900,11027500,17666100,237940000,57829600
2021-08-27,55802400,10036400,8780200,22605700,304722000,77235100
2021-08-30,90956700,3768600,7937600,16348100,262580000,48357400
2021-08-31,86453100,6336000,12340800,26285300,259850000,59300200
2021-09-01,80313700,4764900,8729900,18983800,201767000,48721400
2021-09-02,71115500,4599800,8813300,16285600,187834000,42501000
2021-09-03,57808700,8353300,7959700,14747900,280532000,47170500
2021-09-07,82278300,10004600,9285600,17180400,198107000,51671500
2021-09-08,74420200,6576000,7852700,15046800,254434000,56181900
2021-09-09,57305700,6641400,7904300,19927000,196856000,57970400
2021-09-10,140893200,7426300,8311600,19633400,248376000,89948200
2021-09-13,102404300,5474300,10052800,23652900,297500000,83738600
2021-09-14,109296300,7922900,11685600,21853400,199755000,78197100
2021-09-15,83281300,5624900,11691500,28356300,166538000,78792200
2021-09-16,68034100,11780400,10880900,19550800,156033000,77786700
2021-09-17,129868800,8369700,25581600,41372500,294503000,118425000
2021-09-20,123478900,7566600,15819900,38278700,349440000,166445500
2021-09-21,75834000,7181500,8999900,22364100,204688000,92526100
2021-09-22,76404300,9777800,11236200,26626300,268726000,102350100
2021-09-23,64838200,8451900,12336100,18604600,248555000,76396000
2021-09-24,53477900,6937500,10102400,14999000,217655000,62094800
2021-09-27,74150700,4943000,13220900,23571700,245215000,61371100
2021-09-28,108972300,9282800,13387900,43186200,343069000,130436300
2021-09-29,74602000,8360700,7777100,26353700,218394000,82329200
2021-09-30,89056700,10572900,13161200,32343600,221009000,140506000
2021-10-01,94639600,6654700,11285000,30086300,240978000,129240100
2021-10-04,98322000,7651700,14120000,31350700,345635000,128570000
2021-10-05,80861100,5617300,12292900,24993000,279282000,90682500
2021-10-06,83221100,6067200,8692600,28002600,297202000,113032200
2021-10-07,61732700,4791500,10195400,20430500,256919000,72437500
2021-10-08,58773200,8536100,8190100,17685700,151258000,74557400
2021-10-11,64452200,3820100,12154700,19298600,163388000,65233300
2021-10-12,73035900,5453000,13032600,17974100,162134000,71181200
2021-10-13,78762700,11113800,22753500,23416300,180652000,72974000
2021-10-14,69907100,5081400,15176800,27262900,243589000,70236800
2021-10-15,67940300,8699200,14267400,25384800,226994000,66260200
2021-10-18,85589200,4029600,12672900,22729300,189494000,62213200
2021-10-19,76378900,6588500,8053900,17682100,161473000,46996800
2021-10-20,58418800,5022000,8185600,16537100,146276000,49571600
2021-10-21,61421000,4412400,8415200,16918100,187590000,41305400
2021-10-22,58883400,10703900,8817900,17449300,249384000,58845100
2021-10-25,50720600,4881300,10159200,17554500,230235000,45214500
2021-10-26,60893400,6658900,8015100,28107300,485898000,56075100
2021-10-27,56094900,5823100,9847000,52588700,245990000,72438000
2021-10-28,100077900,7000700,7212900,26297900,234204000,51437900
2021-10-29,124953200,7531900,8140100,34766000,292503000,70162400
2021-11-01,74588300,4975600,7435500,27073200,265740000,48433600
2021-11-02,69122000,3760700,7173800,26487100,294112000,48908400
2021-11-03,54511500,9055200,8402700,21500100,239910000,52509800
2021-11-04,60394600,6656100,9574200,23992200,1153631000,52847100
2021-11-05,65463900,9368900,7975600,22570100,851260000,66390600
2021-11-08,55020900,4966100,6413700,20897000,503101000,50405200
2021-11-09,56787900,5781200,7990300,21307400,646746000,51149100
2021-11-10,65187100,11461800,6999200,25500900,636206000,69429700
2021-11-11,41000000,5959600,5815300,16849800,332172000,34848500
2021-11-12,63804000,7894800,8113400,23831000,413054000,53466700
2021-11-15,59222800,5630800,6492500,16723000,384909000,46980500
2021-11-16,59256200,8667300,9706100,20886800,264484000,48857500
2021-11-17,88807000,6523100,9909600,19053400,428508000,47858300
2021-11-18,137827700,6252000,8122500,22463500,781711000,50625600
2021-11-19,117305600,8785600,12193600,21963400,533867000,57315600
2021-11-22,117467900,13091900,14549900,31031100,754335000,72762000
2021-11-23,96041900,8047800,12354400,30427600,532163000,73206500
2021-11-24,69463600,5359500,9629800,21661300,435162000,61858800
2021-11-26,76959800,9605200,13619300,24217200,283069000,112669600
2021-11-29,88748200,7394900,12104400,28563500,454964000,86268800
2021-11-30,174048100,12925300,18922600,42885600,622066000,148559600
2021-12-01,152052500,7808600,12253400,33337600,484368000,131939200
2021-12-02,136739200,9604100,12969900,30766000,472890000,127637800
2021-12-03,118023100,9507900,12681800,41779300,544325000,137331600
2021-12-06,107497000,4813600,11186500,30032600,658938000,98977500
2021-12-07,120405400,4900700,9851600,31021900,593053000,95484700
2021-12-08,116998900,4288900,11705700,24761000,475551000,72238800
2021-12-09,108923700,4913800,11189600,22214200,488507000,61272600
2021-12-10,115402700,6450600,10405400,38095700,488825000,77159800
2021-12-13,153237000,6610700,12069000,28899400,598344000,87724700
2021-12-14,139380400,8637900,12563600,44438700,667035000,97264100
2021-12-15,131063300,14231200,14014200,35381100,698297000,116899300
2021-12-16,150185800,11186200,19542800,35034800,707366000,116568600
2021-12-17,195432700,9856900,28082000,47750300,713758000,135511600
2021-12-20,107499100,6973000,15148000,28326500,461847000,107134800
2021-12-21,91185900,4548500,11291300,24740600,524385000,69806300
2021-12-22,92135300,4672900,7273000,24831500,395184000,58890200
2021-12-23,68356600,4551100,8055200,19617800,343022000,56439700
2021-12-27,74919600,4760300,6188100,19947000,403686000,56808600
2021-12-28,79144300,4541900,6342300,15661500,420591000,47274600
2021-12-29,62348900,5889700,6398900,15042000,343139000,54503000
2021-12-30,59773000,5426300,6948200,15994500,308864000,55329000
2021-12-31,64062300,7039300,5805900,18000800,266530000,65237400
2022-01-03,104487900,9014400,13120900,28865100,391547000,72668200
2022-01-04,99310400,6965600,20195800,32674300,527154000,71178700
2022-01-05,94537600,8715600,17539400,40054300,498064000,104538900
2022-01-06,96904000,10902700,14047500,39646100,454186000,86858900
2022-01-07,86709100,8191900,13913300,32720000,409939000,85111600
2022-01-10,106765600,7026500,12922500,44289500,594681000,119362000
2022-01-11,76138300,8369000,11854100,29386800,404089000,74303100
2022-01-12,74805200,6280700,12568000,34372200,383413000,67605400
2022-01-13,84505800,7034200,13623400,45366000,540171000,91173100
2022-01-14,80440800,7865900,40158400,39846400,395832000,95890900
2022-01-18,90956700,9322800,32324800,42333200,424270000,109709100
2022-01-19,94815000,15784500,22380000,45933900,488315000,109357600
2022-01-20,91420500,9570500,14860800,35380700,435181000,122379700
2022-01-21,122848900,10982500,20705400,57984400,718958000,202271200
2022-01-24,162294600,15727700,28471400,85731500,913982000,251783900
2022-01-25,115798400,17382100,18915900,72848600,664616000,167997300
2022-01-26,108275300,17799400,20709100,90428900,755959000,186391100
2022-01-27,121954600,15867300,17536800,53481300,573353000,149878300
2022-01-28,179935700,9782500,14117000,49743700,543774000,164457400
2022-01-31,115541600,8539300,13985700,46444500,564680000,152251400
2022-02-01,86213900,9763900,14584900,40950400,518925000,123155400
2022-02-02,84914300,9085300,12441100,36636000,543419000,117361000
2022-02-03,89418100,10650800,12474900,43730000,410178000,118024400
2022-02-04,82465400,9619600,16654400,35096500,354829000,118454400
2022-02-07,77251200,7796900,12572300,28533300,376868000,84472900
2022-02-08,74829200,5802000,20411400,32421200,410359000,81012000
2022-02-09,71285000,8002800,9131100,31284700,524282000,92589900
2022-02-10,90865900,10693500,16455600,45386200,513200000,140103700
2022-02-11,98670700,25741500,16830000,39175600,605472000,153214600
2022-02-14,86185500,13650700,17026500,36359500,440424000,123006300
2022-02-15,62527400,12603600,9500000,27058300,699869000,88482700
2022-02-16,61177400,12772100,9076500,29982100,732676000,84863600
2022-02-17,69589300,18612500,11367500,32461600,810595000,102259100
2022-02-18,82772700,12760700,11733300,34264000,761255000,132642900
2022-02-22,91162800,14960500,11333500,41736100,633422000,124391800
2022-02-23,90009200,11772200,11799000,37811200,566511000,132578000
2022-02-24,141147500,32726000,25655100,56989700,735801000,213942900
2022-02-25,91974200,11530900,18367700,32546700,528866000,121804500
2022-02-28,95056600,16055800,31315300,34627500,477319000,145615000
2022-03-01,83474400,21942100,36840400,31217800,412056000,137785900
2022-03-02,79724800,19727200,19405600,31873000,389642000,117726500
2022-03-03,76678400,15164400,16640800,27314500,365095000,105501700
2022-03-04,83737200,22390100,21016000,32356500,431415000,113978200
2022-03-07,96418800,27951800,27560100,43157200,450821000,137896600
2022-03-08,131148300,47347700,19207800,48159500,557467000,164772700
2022-03-09,91454900,26839700,17536200,35204500,492742000,116990800
2022-03-10,105342000,18455200,15604200,30628000,428066000,93972700
2022-03-11,96970100,14824700,20061800,27209300,367209000,95636300
2022-03-14,108732100,13186400,15786900,30660700,385354000,95729200
2022-03-15,92964300,16962300,15096600,34245100,491996000,106219100
2022-03-16,102300200,17548100,20354900,37826300,671422000,144954800
2022-03-17,75615400,10954100,17050500,30816600,471941000,102676900
2022-03-18,123511700,13996500,23656500,43390600,730719000,106345500
2022-03-21,95811400,10582200,12676100,28351200,591727000,88349800
2022-03-22,81532000,9621800,13548600,27599700,547007000,74650400
2022-03-23,98062700,12557300,12093200,25715400,502120000,79426100
2022-03-24,90131400,10970100,10017600,24484500,877379000,64736900
2022-03-25,80546200,7911100,8383500,22566500,579016000,77101300
2022-03-28,90371900,9489700,10818100,29578200,425494000,68529800
2022-03-29,100589400,10458900,11316500,30393400,488984000,86581500
2022-03-30,92633200,8361300,8771000,28163600,463487000,79666900
2022-03-31,103049300,9844400,17353900,33422100,523440000,121699900
2022-04-01,78751300,13034400,15721300,27110500,517235000,89048800
2022-04-04,76468400,7063100,17416400,24289600,397120000,59601000
2022-04-05,73401800,10828500,12110300,23156700,436615000,74214500
2022-04-06,89058800,8942100,12914700,40110400,703833000,106898000
2022-04-07,77594700,10140600,12994200,31411200,557992000,78097200
2022-04-08,76575500,10655700,13126900,24361900,524781000,79272700
2022-04-11,72246700,10071300,10466400,34569300,575207000,89770500
2022-04-12,79265200,12024600,12989900,30966700,662258000,84363600
2022-04-13,70618900,8651600,30838000,21907200,516943000,74070400
2022-04-14,75329400,11567200,18835200,28221600,569097000,97869500
2022-04-18,69023900,8886700,11834400,20778000,525701000,66002500
2022-04-19,67723800,12585600,15015400,22297700,512781000,77821000
2022-04-20,67929800,7038600,13430200,22906700,468974000,65224400
2022-04-21,87227800,9639800,12174200,29454600,656209000,85417300
2022-04-22,84882400,9147000,14318800,29405800,624713000,132471800
2022-04-25,96046400,13073700,17149000,35678900,641566000,119647700
2022-04-26,95623200,9042400,17209500,46518400,653143000,103996300
2022-04-27,88063200,8854700,17215200,63477700,499460000,122030000
2022-04-28,130216800,6381100,13015600,33646600,570327000,105449100
2022-04-29,131747600,7719700,14874800,37073900,500435000,145491100
2022-05-02,123055300,14318600,18545000,35151100,572049000,158312500
2022-05-03,88966500,7214300,15720900,25978600,475751000,100028200
2022-05-04,108256500,10491700,17128500,33599300,648855000,144247900
2022-05-05,130525300,12794200,15055400,43260400,626331000,172929100
2022-05-06,116124600,7643300,14417900,37780300,633297000,151770800
2022-05-09,131577900,10742400,14312300,47726000,644455000,155586100
2022-05-10,115366700,11010400,16382400,39336400,761474000,132497200
2022-05-11,142689800,9179600,14630300,48975900,670167000,142361000
2022-05-12,182602000,11626800,16318800,51033800,708728000,125090800
2022-05-13,113990900,13031100,10443200,34925100,670437000,104174400
2022-05-16,86643800,7319300,10269000,32550900,521446000,78622400
2022-05-17,78336300,6441100,11160200,28828800,585830000,83029700
2022-05-18,109742900,7472900,12664900,31356000,545161000,117674500
2022-05-19,136095600,10580300,12765800,32692300,621310000,98510700
2022-05-20,137426100,6578100,13150100,39199300,739105000,131432200
2022-05-23,117726300,5518500,24376700,33175400,639889000,76414900
2022-05-24,104132700,6794000,19324900,29043900,588550000,91448800
2022-05-25,92482700,4595900,12780400,28547900,781132000,91472900
2022-05-26,90601500,6467000,15990900,25002100,996575000,82168300
2022-05-27,90978500,3847900,11177800,26910800,738379000,84768700
2022-05-31,103718400,6244000,17015000,37827700,664100000,95937000
2022-06-01,74286600,6946500,10768000,25292200,544514000,86585800
2022-06-02,72348100,5623100,8374800,44008200,648656000,79609600
2022-06-03,88570300,5519400,8596000,28059000,598779000,71874300
2022-06-06,71598400,3766000,11323500,22400300,422406000,57508900
2022-06-07,67808200,3860000,6722200,22860700,388914000,59272400
2022-06-08,53950200,5140800,8422100,17372300,363252000,64350000
2022-06-09,69473000,4701100,13560100,26439700,395574000,86289800
2022-06-10,91437900,16856100,12945200,31422800,465248000,132893900
2022-06-13,122207100,13265200,16805600,46135800,604153000,170004900
2022-06-14,84784300,7347900,13357900,28651500,469680000,104011800
2022-06-15,91533000,9000300,14083500,33111700,563936000,125666800
2022-06-16,108123900,8823600,16724900,33169200,545749000,134473300
2022-06-17,134520300,7407200,30919900,43084800,630334000,111113900
2022-06-21,81000500,5608500,11680500,29928300,483089000,76811900
2022-06-22,73409200,6558700,9842700,25939900,437135000,90059400
2022-06-23,72433800,6535300,11851500,25861400,463680000,79292100
2022-06-24,89116800,6143100,14841100,33923200,472153000,98050300
2022-06-27,70207900,5719700,11280500,24615100,427968000,66009600
2022-06-28,67083400,2982700,11590900,27295500,461149000,86548900
2022-06-29,66242400,4785600,9338400,20069800,482352000,65676000
2022-06-30,98964500,9144400,15172600,31730900,686070000,112508300
2022-07-01,71051600,11380300,10573600,22837700,577610000,74839700
2022-07-05,73353800,14035400,12514200,22941000,651397000,81438000
2022-07-06,74064300,11861100,10656200,23824400,529066000,70426200
2022-07-07,66253700,4588400,10347400,20859900,492903000,64525900
2022-07-08,64547800,4584100,8807800,19658800,467972000,72397800
2022-07-11,63141600,4321700,7939500,19455200,437321000,58366900
2022-07-12,77588800,5375100,11250900,35868500,458483000,62219200
2022-07-13,71185600,8456600,12979900,29497400,521918000,84224600
2022-07-14,78140700,12213600,26204800,25102800,456235000,89704800
2022-07-15,76259900,6783800,18863900,29774100,385935000,79060400
2022-07-18,81420900,5791800,13977900,20975000,670517000,63203600
2022-07-19,82982400,3796200,11862300,25012600,702366000,78506000
2022-07-20,64823400,4795800,11667500,22788300,760538000,71843800
2022-07-21,65086600,5863300,11595900,22404700,557049000,64903900
2022-07-22,66675400,5733800,7645500,21881300,536671000,72197300
2022-07-25,53623900,3713400,9394000,21056000,480748000,53631500
2022-07-26,55138700,2672800,10675100,39348000,397865000,52946400
2022-07-27,78620700,5766100,9337400,45994000,569776000,82342100
2022-07-28,81378700,5606400,10384800,33459300,474646000,73966600
2022-07-29,101786900,7537300,12944500,32152800,435460000,87003700
2022-08-01,67829400,4666900,14740400,21539600,476469000,69997500
2022-08-02,59907000,5725400,14942900,22754200,489527000,63435400
2022-08-03,82507500,4417800,14394500,23518900,418146000,67820600
2022-08-04,55474100,5502000,18033900,18098700,409652000,45656600
2022-08-05,56697000,6023300,14174600,16774600,386068000,56814900
2022-08-08,60276900,3456300,10332500,18739200,981859000,53886100
2022-08-09,63135500,3205500,10233800,23405200,668263000,44931800
2022-08-10,70170500,4077300,12847300,24687800,597422000,68665700
2022-08-11,57149200,4446000,11684900,20065900,509327000,59489700
2022-08-12,68039400,5151700,9906700,22619700,478094000,61694500
2022-08-15,54091700,5236100,8456200,18085700,457666000,54048300
2022-08-16,56377100,4291500,9555000,18102900,451240000,59289000
2022-08-17,79542000,5569100,8149300,18253400,446799000,63563400
2022-08-18,62290100,3646100,9531800,17186200,415447000,49023200
2022-08-19,70346300,8173000,13464500,20570000,441588000,68016900
2022-08-22,69026800,4458100,8967600,25061100,409593000,77695600
2022-08-23,54147100,4425100,7607000,17527400,369986000,49105200
2022-08-24,53841500,3202400,9771300,18137000,522661000,49177800
2022-08-25,51218200,2857500,10758900,16583400,770691000,50942300
2022-08-26,78961000,6689300,11276200,27549300,769127000,103087000
2022-08-29,73314000,4702300,8117300,20338500,496132000,65370800
2022-08-30,77906200,4856600,10745400,22767100,530181000,85652400
2022-08-31,87991100,5438600,10738300,24791800,573710000,76029700
2022-09-01,74229900,7390800,9979800,23263400,1178865000,78740100
2022-09-02,76957800,5196900,10666600,22855400,743157000,99632100
2022-09-06,73714800,4863800,9751900,21328200,535751000,76637400
2022-09-07,87449600,3981400,10647900,24126700,512657000,70964200
2022-09-08,84923800,4607100,11435000,20319900,624873000,80821700
2022-09-09,68028800,3927800,9299700,22084700,486612000,76706900
2022-09-12,104956000,4537500,8614600,18747700,484159000,69256300
2022-09-13,122656600,6526400,12904600,33353300,714956000,122947100
2022-09-14,87965400,6091100,9345700,23913000,588507000,85023700
2022-09-15,90481100,13181200,10821400,31530900,523625000,87633800
2022-09-16,162278800,7141200,14844100,39791800,670751000,103084800
2022-09-19,81474200,5582800,8201300,26826900,569685000,73278500
2022-09-20,107689800,5943700,9619000,26660300,524818000,77274900
2022-09-21,101696800,7816100,12606300,28625600,807679000,106746600
2022-09-22,86652500,5975200,11684500,31061200,759162000,89472600
2022-09-23,96029900,9598000,18138600,34176000,663309000,122346900
2022-09-26,93339400,8240500,15753600,27694200,547343000,92581200
2022-09-27,84442700,7151300,12793600,27018700,553854000,108294100
2022-09-28,146691400,8977200,12762600,29029700,542414000,110802200
2022-09-29,128138200,6317000,12713900,27484200,532763000,112952300
2022-09-30,124925300,6832400,15973400,35694800,565638000,153711200
2022-10-03,114311700,10362200,12248100,28880400,547478000,89756500
2022-10-04,87830100,8024500,16013600,34888400,584182000,103602800
2022-10-05,79471000,5296300,10943500,20347100,507131000,88065700
2022-10-06,68402200,5712600,11521400,20239900,644157000,82333500
2022-10-07,85925600,5030000,11681100,37769600,672478000,107789500
2022-10-10,74899000,6110800,8931700,29743600,698699000,76042800
2022-10-11,77033700,5306700,12739700,30474000,667482000,92482800
2022-10-12,70433700,3998500,13181000,21903900,492590000,76991800
2022-10-13,113224000,7083800,22398700,42551800,850103000,147254500
2022-10-14,88598000,5471900,33387100,30198600,713432000,123737000
2022-10-17,85250900,4348000,22276300,28142300,580774000,93168200
2022-10-18,99136600,4528400,21539700,26329600,659362000,97162900
2022-10-19,61758300,8257100,17072000,19985700,523131000,79746900
2022-10-20,64522000,5019800,12207400,21811000,652398000,88283100
2022-10-21,86548600,6898400,20593300,26299700,609494000,131038400
2022-10-24,75981900,4673300,12624200,24911200,517457000,85436900
2022-10-25,74732300,3434100,11289100,34775500,505482000,78846300
2022-10-26,88194300,4448200,11667000,82543200,532953000,104087300
2022-10-27,109180200,3654900,10727600,40424600,583113000,81971800
2022-10-28,164762400,4645400,11859500,40647700,521040000,100302000
2022-10-31,97943200,6097800,13295200,28357300,486341000,96631300
2022-11-01,80379300,4603600,13386900,30592300,432817000,85407600
2022-11-02,93604600,7210900,16546100,38407000,672628000,126990400
2022-11-03,97918500,5378800,12474400,36633900,500065000,87100100
2022-11-04,140814800,7692000,14953200,36789100,612576000,103505200
2022-11-07,83374600,4425700,12011200,33498000,410061000,68286900
2022-11-08,89908500,11299600,9884100,28192500,595292000,84641100
2022-11-09,74917800,6040600,9494000,27852900,454414000,78495500
2022-11-10,118854000,9939900,16351600,46268000,700819000,141455800
2022-11-11,93979700,4622400,10704700,34620200,655487000,93839900
2022-11-14,73374100,6187600,11085600,31123300,527852000,71903500
2022-11-15,89868300,9903500,14038300,31390100,545876000,93194500
2022-11-16,64218300,3645800,7893400,24093300,649547000,68508500
2022-11-17,80389400,4574400,8820200,23123500,710894000,74496300
2022-11-18,74829600,4321100,9468500,27613500,492072000,92922500
2022-11-21,58724100,4766500,7800500,26394700,404739000,51243200
2022-11-22,51804100,3203800,9185700,19665700,472866000,60429000
2022-11-23,58301400,4167000,7316200,19508500,427241000,68261600
2022-11-25,35195900,1436500,3220500,9200800,167934000,30545400
2022-11-28,69246000,4052900,9906900,24778200,303741000,67881600
2022-11-29,83763800,2620600,7925300,17956300,298384000,52310000
2022-11-30,111380900,4874700,14761200,47594200,565298000,144566700
2022-12-01,71250400,8625800,8858500,26041500,470977000,76398200
2022-12-02,65447400,5185900,8931900,21528500,371389000,85342700
2022-12-05,68826400,5436200,10154500,23435300,352255000,77289800
2022-12-06,64727200,3597800,13966700,22463700,352694000,77972200
2022-12-07,69721100,4610700,11739400,20481500,372388000,65927900
2022-12-08,62128300,3217900,8907300,22611800,515456000,60737900
2022-12-09,76097000,5431300,7957800,20609700,465338000,81447700
2022-12-12,70462700,3504400,8841600,30665100,457328000,75405800
2022-12-13,93886200,6750200,10025400,42196900,656589000,123782500
2022-12-14,82291200,5643000,9966100,35410900,496888000,108111300
2022-12-15,98931900,8363000,12087800,35560400,478542000,117705900
2022-12-16,160156900,5372000,21133700,86102000,478232000,119858000
2022-12-19,79592600,3940500,9017200,29696400,354039000,79878100
2022-12-20,77432800,7803100,8549900,25150800,403260000,74427200
2022-12-21,85928000,3990100,8051700,23690600,325025000,78167400
2022-12-22,77852100,5672700,8648200,28651700,565045000,100120900
2022-12-23,63814900,2912300,5091900,21207000,349326000,59857300
2022-12-27,69007800,6885700,5411000,16688600,464902000,51638200
2022-12-28,85438400,3662500,8827700,17457100,351066000,70911500
2022-12-29,75703700,3345900,6585200,19770700,354923000,66970900
2022-12-30,77034200,2864500,9292500,21938500,310490000,84022200
2023-01-03,112117500,7992900,11054800,25740000,401277000,74850700
2023-01-04,89113600,7574600,11687600,50623400,431324000,85934100
2023-01-05,80962700,4692600,8381300,39585600,389168000,76970500
2023-01-06,87754700,7889000,10029100,43613600,405044000,104189600
2023-01-09,70790800,5134500,8482300,27369800,504231000,73978100
2023-01-10,63896200,4398400,9048700,27033900,384101000,65358100
2023-01-11,69458900,3374200,8703700,28669300,353285000,68881100
2023-01-12,71379600,6936900,11001700,27269500,551409000,90157700
2023-01-13,57809700,7468800,20200000,21333300,447287000,63903900
2023-01-17,63646600,6610800,14292900,29831300,511102000,62677300
2023-01-18,69672800,5384700,13392600,30028700,439624000,99632300
2023-01-19,58280400,6678700,13303400,28623000,452932000,86958900
2023-01-20,80223600,5754800,13092500,35389800,564967000,91806400
2023-01-23,81760300,5265500,10487100,31934000,655163000,84178800
2023-01-24,66435100,4604600,6945000,40234400,496204000,59524900
2023-01-25,65799300,6925300,8967000,66526600,449537000,84800300
2023-01-26,54105100,5860100,7487600,33454500,489535000,72287400
2023-01-27,70555800,6052700,7489900,26498900,542142000,68346200
2023-01-30,64015300,4210700,6729300,25867400,488611000,74202000
2023-01-31,65874500,5976900,9188700,26541100,498017000,86811800
2023-02-01,77663600,7996000,8841800,31259900,660477000,101459200
2023-02-02,118339000,8842400,11822100,39940400,564276000,101654500
2023-02-03,154357300,13674400,11501200,29077300,429366000,94736800
2023-02-06,69858300,8957000,8406200,22518000,452197000,60295300
2023-02-07,83322600,6794200,10447900,50841400,664150000,90990700
2023-02-08,64120100,4075600,6958000,54686000,559651000,76227500
2023-02-09,56007100,5361300,6443100,42375100,523876000,78694900
2023-02-10,57450700,2971100,6582900,25818500,550737000,70769700
2023-02-13,62199000,3970800,7134600,44630900,474919000,64913500
2023-02-14,61707600,5403100,9249400,37047900,675474000,88389300
2023-02-15,65573800,5423800,6728300,28922400,420575000,61555700
2023-02-16,68167900,4540400,8165300,29603600,412026000,76431500
2023-02-17,59144100,4809800,7948800,30000100,465888000,89257800
2023-02-21,58867200,4035900,9996300,28397400,410015000,82655900
2023-02-22,51011300,4105700,11107500,22491100,513184000,83742300
2023-02-23,48394200,5073500,8068000,29219100,1117995000,96242400
2023-02-24,55469600,6496500,9126900,24990900,589716000,108194400
2023-02-27,44998500,4509200,10014700,21190000,452994000,80444700
2023-02-28,50547000,6761600,11019800,22491000,455963000,96438600
2023-03-01,55479000,6590500,7139200,27565300,460026000,99706800
2023-03-02,52238100,3950700,11106800,24808200,389415000,85127800
2023-03-03,70732300,6894500,9513100,30760100,412393000,90120000
2023-03-06,87558000,4264100,9261300,24109800,437429000,72795900
2023-03-07,56182000,8713300,11747600,21473200,515154000,108310600
2023-03-08,47204800,5718600,10002500,17340200,513573000,74746600
2023-03-09,53833600,5583000,25888100,26653400,501257000,111945300
2023-03-10,68572400,13803400,37599700,28333900,474866000,189253000
2023-03-13,84457100,20554400,42901100,33339700,421890000,157790000
2023-03-14,73695900,10019000,29648100,33620300,474910000,149752400
2023-03-15,77167900,14546100,34280600,46028000,524486000,172996900
2023-03-16,76161100,10762200,24558500,54768800,583253000,143254200
2023-03-17,98944600,24156300,38396000,69527400,848547000,140553400
2023-03-20,73641400,11845700,22875500,43466600,432747000,93055800
2023-03-21,73938300,10734500,17807800,34558700,547408000,91524200
2023-03-22,75701800,11969600,17250200,34873300,797295000,111746600
2023-03-23,67622100,11347100,16677600,36610900,564889000,119351300
2023-03-24,59196500,9245900,22311100,28172000,454920000,107682400
2023-03-27,52390300,6925000,18853900,26840200,361026000,74010400
2023-03-28,45992200,6202600,10820500,21878600,356104000,62871700
2023-03-29,51305700,4996500,14595300,25087000,393694000,77497900
2023-03-30,49501700,6360300,12134700,25053400,364516000,69840000
2023-03-31,68749800,8003300,13105200,32766000,433933000,112062600
2023-04-03,56976200,9206600,11775400,24883300,398716000,67391100
2023-04-04,46278300,13765400,11579900,25824300,368592000,66601500
2023-04-05,51511700,11440800,9614700,22064800,515015000,65200200
2023-04-06,45390100,6648400,8760200,29770300,397654000,63743300
2023-04-10,47716900,6408100,9477300,23103000,395279000,63681000
2023-04-11,47644200,6031500,10516300,27276600,314378000,59297900
2023-04-12,50133100,10000900,11821000,27403400,446259000,86420400
2023-04-13,68445600,14060100,12450200,24222700,353615000,85814800
2023-04-14,49386500,13272500,43931300,20987900,395660000,78161500
2023-04-17,41516200,7468100,16050500,23836200,321471000,66436400
2023-04-18,49923000,8056900,13760100,20161800,604812000,63560000
2023-04-19,47720200,7373500,9158100,17150300,358660000,55227300
2023-04-20,52456400,5789900,10586200,23244400,427713000,75840400
2023-04-21,58337300,10698700,11842500,21676400,345103000,73457400
2023-04-24,41949600,8303400,7567500,26611000,339282000,64332100
2023-04-25,48714100,8451900,10629300,45772200,378527000,97766700
2023-04-26,45498800,8203600,14416100,64599200,406337000,80447000
2023-04-27,64902300,9107400,9041100,46462600,377161000,92968400
2023-04-28,55275900,6700400,9887300,36469600,292216000,89433100
2023-05-01,52472900,7997700,20415800,21294100,570329000,62122300
2023-05-02,48425700,14680600,14113400,26404400,402730000,103998500
2023-05-03,65136000,11133800,12930900,22360800,383387000,91531800
2023-05-04,81235400,14146800,17089200,22519900,321850000,94901900
2023-05-05,113453200,12508100,11261400,28197100,361494000,87891800
